,BBLE,LTFRONT,LTDEPTH,Latitude,STORIES,FULLVAL,AVTOT,BLDFRONT,BLDDEPTH,Manhattan,Bronx,Brooklyn,Queens,TAX2,TAX4
11067,5016800215,34.0,82.0,40.624968,3.0,377000,21573,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11068,5022310016,53.0,135.0,40.60784,1.0,582000,34920,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11069,5016920035,24.0,80.0,40.62581,3.0,288000,16281,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11070,5017030069,24.0,105.0,40.624109,2.0,396000,21370,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
11071,5014951053,25.0,44.0,40.619038,1.0,262180,15157,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11072,5023720040,25.0,100.0,40.589499,2.0,436000,25490,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11073,5023960166,42.0,100.0,40.586045,2.0,672000,38158,29.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
11074,5022310246,42.0,100.0,40.608977,2.0,602000,31917,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11075,5020000090,16.0,123.0,40.591943,2.0,451000,26966,16.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11076,5024501010,2.0,,40.577933,2.0,239510,8726,,,0.0,0.0,0.0,0.0,0.0,0.0
11077,5016511028,24.0,43.0,40.622204,1.0,328222,15181,23.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11078,5021000283,18.0,74.0,40.598125,2.0,360000,20520,18.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11079,5020700011,27.0,97.0,40.605188,3.0,480000,26902,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11080,5021550308,25.0,89.0,40.605678,2.0,349000,20448,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11081,5023840040,49.0,95.0,40.589985,2.0,670000,31545,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11082,5020860019,98.0,100.0,40.608358,1.0,567000,33708,26.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11083,5015521141,9.0,,40.610088,1.0,272157,14865,,,0.0,0.0,0.0,0.0,0.0,0.0
11084,5023900567,25.0,100.0,40.584332,3.0,511000,30146,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11085,5014911004,30.0,40.0,40.620487,1.0,250845,14916,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11086,5019941042,26.0,47.0,40.5918,1.0,339458,18371,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11087,5014911005,30.0,40.0,40.620468,1.0,247687,14719,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11088,5024000060,219.0,161.0,40.588463,1.0,664000,298800,66.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0
11089,5020730050,25.0,130.0,40.606801,2.0,466000,26374,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11090,5022500350,185.0,262.0,40.580907,2.0,3251000,1462950,85.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0
11091,5019650078,28.0,109.0,40.588998,2.0,483000,28980,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11092,5019700077,36.0,106.0,40.597435,2.0,463000,27780,22.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
11093,5023690068,41.0,103.0,40.589772,2.0,627000,34344,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11094,5024000199,26.0,370.0,,,433000,194850,,,0.0,0.0,0.0,0.0,0.0,1.0
11095,5015482011,,,40.611221,1.0,261546,15693,,,0.0,0.0,0.0,0.0,0.0,0.0
11096,5014951035,25.0,51.0,40.618843,1.0,262180,15157,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11097,5016900158,45.0,100.0,40.625452,2.0,488000,29280,28.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11098,5024503269,6.0,,40.579906,1.0,316498,12912,,,0.0,0.0,0.0,0.0,0.0,0.0
11099,5016320062,18.0,10.0,,,1000,450,,,0.0,0.0,0.0,0.0,0.0,1.0
11100,5020350007,84.0,13.0,40.604758,2.0,361000,19843,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11101,5024505040,1.0,,40.580264,1.0,178117,7337,,,0.0,0.0,0.0,0.0,0.0,0.0
11102,5016700104,40.0,95.0,40.625625,2.0,450000,27000,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11103,5016050057,27.0,92.0,40.615479,2.0,430000,22580,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11104,5016681106,16.0,40.0,40.622989,1.0,200124,11627,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11105,5024020097,25.0,100.0,40.587448,3.0,479000,25413,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
11106,5016700150,32.0,95.0,40.624879,2.0,455000,26330,24.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11107,5015740158,30.0,100.0,40.611774,2.0,468000,25315,22.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11108,5024501030,2.0,,40.578257,2.0,240147,8752,,,0.0,0.0,0.0,0.0,0.0,0.0
11109,5023950015,42.0,105.0,40.588666,1.0,622000,34172,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11110,5023720272,20.0,48.0,40.590218,3.0,349000,18360,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11111,5023870057,24.0,100.0,40.586781,2.0,432000,23400,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11112,5024502001,160.0,284.0,40.577988,7.0,47997,21599,,,0.0,0.0,0.0,0.0,1.0,0.0
11113,5024020139,20.0,63.0,40.58775,3.0,309000,18504,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
11114,5021401067,18.0,62.0,40.603412,1.0,349174,16369,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11115,5023690091,24.0,136.0,40.588994,3.0,541000,28365,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
11116,5016210044,24.0,100.0,40.617334,2.0,434000,25438,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11117,5014951151,25.0,44.0,40.620292,1.0,265429,14034,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11118,5024503106,8.0,42.0,40.578029,2.0,316003,12097,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11119,5023760199,26.0,98.0,40.590301,3.0,545000,29448,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
11120,5021140052,29.0,104.0,40.596568,2.0,568000,33480,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11121,5015570061,10.0,22.0,,,4800,141,,,0.0,0.0,0.0,0.0,0.0,0.0
11122,5023920072,42.0,100.0,40.584929,2.0,664000,36944,29.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
11123,5024020014,30.0,115.0,40.589956,1.0,385000,173250,30.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0
11124,5024503399,5.0,,40.581179,2.0,300616,12708,,,0.0,0.0,0.0,0.0,0.0,0.0
11125,5015810075,15.0,86.0,40.610748,3.0,431000,23366,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,5021160049,22.0,123.0,40.59533,2.0,424000,23437,14.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,5016580146,31.0,124.0,40.621349,2.0,431000,25860,17.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,5019850065,39.0,117.0,40.599596,1.0,509000,28583,26.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11129,5019900057,29.0,110.0,40.589981,2.0,516000,30240,23.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,5024011329,2.0,,40.584616,1.0,248384,9964,,,0.0,0.0,0.0,0.0,0.0,0.0
11131,5023920103,40.0,105.0,40.586179,2.0,661000,39516,27.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,5020700027,26.0,100.0,40.604976,2.0,527000,25367,22.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,5021401215,18.0,80.0,40.603653,1.0,345486,13144,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11134,5024450005,24.0,102.0,40.575761,2.0,436000,24984,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11135,5024021155,,,40.587875,2.0,248453,10414,,,0.0,0.0,0.0,0.0,0.0,0.0
11136,5020871029,17.0,63.0,40.607109,2.0,296437,17735,16.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
11137,5016720026,37.0,95.0,40.625772,2.0,452000,27120,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11138,5023770096,24.0,100.0,40.589922,3.0,451000,24120,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
11139,5024011092,25.0,60.0,40.586222,1.0,284356,8364,22.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
11140,5019650413,26.0,100.0,40.594195,3.0,478000,28680,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11141,5016810131,33.0,91.0,40.623872,3.0,356000,21360,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11142,5023631048,,,40.593431,2.0,23271,10472,,,0.0,0.0,0.0,0.0,1.0,0.0
11143,5021100105,50.0,124.0,40.602019,2.0,528000,29467,27.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
11144,5022310272,35.0,100.0,40.610155,2.0,470000,26922,22.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,5021180139,24.0,100.0,40.594615,3.0,522000,27869,16.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11146,5024011234,2.0,,40.585501,1.0,296414,12160,,,0.0,0.0,0.0,0.0,0.0,0.0
11147,5021550341,289.0,434.0,40.604973,2.0,9837000,4426650,172.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0
11148,5024001035,3.0,,40.587767,7.0,38381,17271,,,0.0,0.0,0.0,0.0,1.0,0.0
11149,5014911012,30.0,40.0,40.620341,1.0,267101,14734,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,5015200017,44.0,100.0,40.610716,1.0,511000,27729,26.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
11151,5023840090,49.0,95.0,40.588107,2.0,642000,35996,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11152,5023790016,24.0,95.0,40.589088,2.0,425000,25500,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11153,5024502042,,,40.578131,5.0,69076,31084,,,0.0,0.0,0.0,0.0,1.0,0.0
11154,5024011114,25.0,15.0,40.585881,1.0,49833,1420,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
11155,5028470084,25.0,100.0,,,79000,35550,,,0.0,0.0,0.0,0.0,0.0,1.0
11156,5024501212,2.0,,40.576889,2.0,279926,12370,,,0.0,0.0,0.0,0.0,0.0,0.0
11157,5024001164,3.0,,40.587652,7.0,38381,17271,,,0.0,0.0,0.0,0.0,1.0,0.0
11158,5024503320,5.0,,40.580512,2.0,300616,12708,,,0.0,0.0,0.0,0.0,0.0,0.0
11159,5016700413,25.0,120.0,40.622612,2.0,431000,21751,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,5023960154,42.0,100.0,40.586967,2.0,696000,36586,29.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,5023601085,,,40.594887,2.0,20962,9433,,,0.0,0.0,0.0,0.0,1.0,0.0
11162,5021650035,846.0,526.0,40.607029,2.0,20377000,9169650,300.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0
11163,5022490001,50.0,100.0,40.577718,2.0,987000,54696,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
11164,5019930014,105.0,120.0,40.590868,1.0,2100,126,,54.0,0.0,0.0,0.0,0.0,0.0,0.0
11165,5016420012,20.0,100.0,40.617921,2.0,324000,16704,12.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
11166,5023790054,24.0,95.0,40.590262,2.0,452000,21508,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11167,5023601063,,,40.594832,2.0,27300,12285,,,0.0,0.0,0.0,0.0,1.0,0.0
11168,5024450050,24.0,99.0,40.574791,2.0,412000,24720,18.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11169,5014951048,25.0,50.0,40.619137,1.0,262180,15157,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11170,5019750168,60.0,107.0,40.59747,2.0,607000,33674,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11171,5020871031,17.0,63.0,40.607092,2.0,296437,17735,16.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
11172,5016700070,40.0,95.0,40.625889,2.0,450000,23662,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11173,5021110088,42.0,100.0,40.598965,2.0,708000,38696,29.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,5020150578,41.0,101.0,40.594897,2.0,619000,35208,34.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11175,5022590045,44.0,100.0,40.575054,,517000,25200,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11176,5019651116,,,40.588985,3.0,379366,22762,,,0.0,0.0,0.0,0.0,0.0,0.0
11177,5015110210,500.0,724.0,,,5144000,308640,,,0.0,0.0,0.0,0.0,0.0,0.0
11178,5023930115,41.0,100.0,40.585178,2.0,623000,37380,28.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,5020150218,18.0,102.0,40.594067,2.0,461000,23976,18.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,5034150026,40.0,100.0,,,155000,446,,,0.0,0.0,0.0,0.0,0.0,0.0
11181,5024502102,,,40.578131,7.0,47945,21575,,,0.0,0.0,0.0,0.0,1.0,0.0
11182,5016430015,38.0,100.0,40.617656,2.0,405000,22069,25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
11183,5014951166,25.0,44.0,40.620537,1.0,265429,14034,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11184,5014940003,48.0,123.0,40.61739,2.0,502000,26956,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11185,5023930111,41.0,100.0,40.585236,2.0,607000,36420,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
11186,5022580054,65.0,100.0,40.574627,2.0,666000,34419,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
11187,5016800098,20.0,100.0,40.622216,2.0,372000,19819,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11188,5022650152,60.0,85.0,,,244000,7326,,,0.0,0.0,0.0,0.0,0.0,0.0
11189,5021140145,41.0,110.0,40.596786,2.0,591000,35460,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,5022240007,15.0,100.0,40.607325,2.0,455000,23468,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11191,5019820001,57.0,100.0,40.60156,2.0,588000,30146,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,5021560097,20.0,76.0,40.606558,2.0,439000,20650,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11193,5023700236,28.0,112.0,40.587318,2.0,657000,28897,18.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11194,5016060005,68.0,96.0,40.614436,,420000,25200,35.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
11195,5016550071,30.0,110.0,40.619979,2.0,449000,24808,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11196,5015830057,24.0,93.0,40.611553,2.0,487000,28179,17.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11197,5015482038,,,40.610515,1.0,252280,15137,,,0.0,0.0,0.0,0.0,0.0,0.0
11198,5020151037,20.0,38.0,40.596342,1.0,272985,15498,20.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11199,5021530079,46.0,100.0,40.602617,2.0,585000,34836,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11200,5016681190,16.0,35.0,40.622492,1.0,185854,10830,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11201,5016441014,25.0,40.0,40.618541,1.0,241326,13200,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11202,5015600095,22.0,94.0,40.608894,2.0,436000,26160,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,5016570125,22.0,110.0,40.620419,2.0,337000,16920,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
11204,5019810053,26.0,100.0,40.600815,2.0,428000,23544,16.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
11205,5016570049,32.0,113.0,40.619674,2.0,423000,23437,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,5016511060,30.0,33.0,40.621259,1.0,311457,14419,29.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
11207,5020000123,28.0,132.0,40.593094,2.0,517000,29123,16.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11208,5019941052,23.0,47.0,40.592049,1.0,301871,16393,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
11209,5016150079,15.0,107.0,40.61816,2.0,298000,17568,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
11210,5024501594,3.0,,40.581033,1.0,255160,11335,,,0.0,0.0,0.0,0.0,0.0,0.0
11211,5019650335,40.0,100.0,40.595081,2.0,597000,35820,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11212,5023690114,24.0,98.0,40.588147,2.0,392000,23328,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11213,5016810086,18.0,91.0,40.623589,3.0,326000,19213,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,5016700281,25.0,107.0,40.623753,2.0,314000,17662,17.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
11215,5015040102,60.0,110.0,40.612784,,701000,29448,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
11216,5021401099,18.0,60.0,40.603384,1.0,349731,16443,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11217,5024011017,15.0,20.0,40.586164,1.0,79661,621,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,5024501778,1.0,,40.58134,1.0,231026,10558,,,0.0,0.0,0.0,0.0,0.0,0.0
11219,5016700432,25.0,120.0,40.622772,2.0,336000,20160,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11220,5016560074,30.0,110.0,40.620082,2.0,435000,25876,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11221,5020851034,1.0,26.0,40.60819,1.0,152097,8180,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11222,5022480016,85.0,100.0,40.577203,2.0,842000,48272,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
11223,5021150134,36.0,111.0,40.596197,2.0,538000,23760,22.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11224,5023620026,47.0,127.0,40.593295,2.0,602000,35412,29.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,5023930036,40.0,100.0,40.586638,2.0,574000,29467,27.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11226,5019650212,78.0,113.0,40.596273,2.0,668000,37204,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
11227,5015080125,50.0,100.0,40.615992,,570000,28772,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,5016820049,15.0,91.0,40.624066,2.0,280000,14898,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11229,5020040046,46.0,99.0,,,223000,390,,,0.0,0.0,0.0,0.0,0.0,0.0
11230,5020851001,2.0,26.0,40.607991,1.0,152097,8180,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11231,5019840098,55.0,97.0,40.600453,2.0,734000,44040,35.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11232,5019750131,41.0,102.0,40.598304,2.0,689000,36648,27.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,5024505031,1.0,,40.58045,1.0,243762,9596,,,0.0,0.0,0.0,0.0,0.0,0.0
11234,5016700001,45.0,92.0,40.623323,2.0,498000,26966,26.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
11235,5014951067,22.0,50.0,40.619273,1.0,273398,15800,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11236,5017040019,37.0,100.0,40.624264,,370000,17704,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,5015080113,50.0,100.0,40.616046,,602000,36120,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11238,5019650443,25.0,101.0,40.594108,3.0,463000,27780,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11239,5024501345,2.0,,40.580215,1.0,314058,15909,,,0.0,0.0,0.0,0.0,0.0,0.0
11240,5014951183,25.0,44.0,40.620787,1.0,265429,14034,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11241,5016320100,14.0,52.0,40.619254,2.0,298000,15408,15.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11242,5024501831,1.0,,40.580494,1.0,206434,9438,,,0.0,0.0,0.0,0.0,0.0,0.0
11243,5023980119,41.0,100.0,40.584068,2.0,682000,34077,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
11244,5023760097,29.0,88.0,40.591045,3.0,504000,29160,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
11245,5021140031,44.0,102.0,40.595588,1.0,631000,32760,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11246,5023850068,42.0,110.0,40.588427,2.0,622000,33264,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11247,5016420036,54.0,117.0,40.618306,2.0,396000,22005,22.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
11248,5016681119,20.0,42.0,40.622308,1.0,200829,11693,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11249,5020720053,219.0,283.0,40.60733,2.0,1459000,656550,56.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0
11250,5014891229,16.0,39.0,40.621906,1.0,186876,11213,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
11251,5019941005,26.0,47.0,40.591839,1.0,339458,18371,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,5023760157,15.0,122.0,40.591544,2.0,536000,32160,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
11253,5024503076,8.0,24.0,40.577054,2.0,296715,11334,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
11254,5017600046,299.0,10.0,,,5000,2250,,,0.0,0.0,0.0,0.0,0.0,1.0
11255,5016540078,24.0,129.0,40.620635,2.0,362000,21720,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
11256,5024503163,6.0,,40.578015,2.0,289154,11913,,,0.0,0.0,0.0,0.0,0.0,0.0
11257,5016590082,22.0,100.0,40.619416,2.0,350000,20952,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
11258,5021000500,149.0,1314.0,40.598306,2.0,465000,26827,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11259,5021531032,18.0,64.0,40.601751,1.0,279542,12322,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11260,5021580033,50.0,112.0,,,267000,7761,,,0.0,0.0,0.0,0.0,0.0,0.0
11261,5024503027,8.0,23.0,40.576284,2.0,264185,10095,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
11262,5016550008,25.0,100.0,40.619254,2.0,352000,18316,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
11263,5023700231,40.0,114.0,40.587224,2.0,806000,27988,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
11264,5015010119,28.0,100.0,40.616543,2.0,413000,22641,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11265,5019820052,46.0,100.0,40.601512,2.0,641000,30674,27.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11266,5017800300,25.0,115.0,,,5000,2250,,,0.0,0.0,0.0,0.0,0.0,1.0
11267,5034150053,81.0,82.0,,,267000,742,,,0.0,0.0,0.0,0.0,0.0,0.0
11268,5023790050,26.0,95.0,40.590341,2.0,404000,24240,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11269,5022830049,300.0,100.0,,,1435000,2166,,,0.0,0.0,0.0,0.0,0.0,0.0
11270,5021300200,890.0,2200.0,,,39372000,232988,,,0.0,0.0,0.0,0.0,0.0,0.0
11271,5016700259,25.0,100.0,40.623807,2.0,355000,18269,16.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11272,5021150167,24.0,106.0,40.596843,2.0,449000,23616,16.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
11273,5023900388,26.0,122.0,40.585161,2.0,426000,25560,14.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,5019700009,40.0,179.0,40.596645,2.0,600000,36000,27.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
11275,5023710155,22.0,128.0,40.586806,2.0,516000,28810,15.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11276,5024503352,5.0,,40.580467,2.0,306886,12975,,,0.0,0.0,0.0,0.0,0.0,0.0
11277,5018150190,25.0,100.0,,,63000,28350,,,0.0,0.0,0.0,0.0,0.0,1.0
11278,5023970016,41.0,100.0,40.584627,2.0,591000,34534,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
11279,5019810007,25.0,100.0,40.601538,2.0,445000,22768,16.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
11280,5022310128,40.0,100.0,40.610158,1.0,687000,38319,27.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,5016200072,22.0,10.0,,,1000,450,,,0.0,0.0,0.0,0.0,0.0,1.0
11282,5023820076,44.0,95.0,40.5896,2.0,607000,33984,29.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11283,5015521032,26.0,30.0,40.60953,1.0,328077,17974,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
11284,5021401017,18.0,80.0,40.60261,1.0,349174,16369,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11285,5016700504,37.0,95.0,40.624092,2.0,436000,25630,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,5020000065,24.0,139.0,40.593147,2.0,471000,27940,18.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
11287,5020740066,36.0,100.0,40.607866,3.0,405000,24300,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11288,5016700010,40.0,112.0,40.623812,2.0,586000,263700,25.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0
11289,5023720235,20.0,58.0,40.589682,2.0,337000,19280,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,5020150489,50.0,88.0,40.595269,2.0,619000,26856,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11291,5023601080,,,40.594868,2.0,34061,15327,,,0.0,0.0,0.0,0.0,1.0,0.0
11292,5023900203,17.0,60.0,40.584286,3.0,395000,21008,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11293,5016020012,34.0,99.0,40.615636,2.0,529000,31740,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
11294,5014951036,25.0,42.0,40.618843,1.0,262180,15157,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11295,5021580039,25.0,112.0,,,137000,3570,,,0.0,0.0,0.0,0.0,0.0,0.0
